Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
1984-85,Rick Flanders,D-III,-,3,10,0,.231,,https://stats.ncaa.org/teams/336605,https://stats.ncaa.org/people/9072
1983-84,Gary Campbell,D-III,-,7,6,0,.538,,https://stats.ncaa.org/teams/336498,https://stats.ncaa.org/people/9073
1982-83,Mike Motta,D-III,-,7,5,0,.583,,https://stats.ncaa.org/teams/140705,https://stats.ncaa.org/people/9074
1981-82,Mike Motta,D-III,-,6,8,0,.429,,https://stats.ncaa.org/teams/370474,https://stats.ncaa.org/people/9074
1980-81,Mike Motta,D-III,-,5,8,0,.385,,https://stats.ncaa.org/teams/221148,https://stats.ncaa.org/people/9074
1979-80,Mike Motta,D-III,-,6,5,0,.545,,https://stats.ncaa.org/teams/407659,https://stats.ncaa.org/people/9074
1978-79,Mike Motta,D-III,-,4,8,0,.333,,https://stats.ncaa.org/teams/257374,https://stats.ncaa.org/people/9074
1977-78,Mike Motta,D-III,-,5,7,0,.417,,https://stats.ncaa.org/teams/336408,https://stats.ncaa.org/people/9074
1976-77,Mike Motta,D-III,-,3,4,0,.429,,https://stats.ncaa.org/teams/178607,https://stats.ncaa.org/people/9074
1975-76,Steve Axman,D-III,-,6,5,0,.545,,https://stats.ncaa.org/teams/370386,https://stats.ncaa.org/people/9075
1974-75,Dave Armstrong,D-III,-,6,6,0,.500,,https://stats.ncaa.org/teams/407573,https://stats.ncaa.org/people/9076
1973-74,Dave Armstrong,D-III,-,4,7,0,.364,,https://stats.ncaa.org/teams/257292,https://stats.ncaa.org/people/9076
1972-73,Bob Ford,D-III,-,4,7,0,.364,,https://stats.ncaa.org/teams/221068,https://stats.ncaa.org/people/9077
1971-72,Bob Ford,D-III,-,7,2,0,.778,,https://stats.ncaa.org/teams/370310,https://stats.ncaa.org/people/9077
1970-71,Bob Ford,D-II,-,8,2,0,.800,,https://stats.ncaa.org/teams/336336,https://stats.ncaa.org/people/9077
1969-70,Bill Muse,D-II,-,3,7,0,.300,,https://stats.ncaa.org/teams/178535,https://stats.ncaa.org/people/9078
