Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
1987-88,Scott Anderson,D-I,-,11,4,0,.733,,https://stats.ncaa.org/teams/370830,https://stats.ncaa.org/people/11174
1986-87,Bob Scalise,D-I,-,11,4,,.733,,https://stats.ncaa.org/teams/370715,https://stats.ncaa.org/people/22947
1985-86,Bob Scalise,D-I,-,9,5,,.643,,https://stats.ncaa.org/teams/370604,https://stats.ncaa.org/people/22947
1984-85,Bob Scalise,D-I,-,3,11,,.214,,https://stats.ncaa.org/teams/336634,https://stats.ncaa.org/people/22947
1983-84,Bob Scalise,D-I,-,8,6,,.571,,https://stats.ncaa.org/teams/336527,https://stats.ncaa.org/people/22947
1982-83,Bob Scalise,D-I,-,6,8,,.429,,https://stats.ncaa.org/teams/140733,https://stats.ncaa.org/people/22947
1981-82,Bob Scalise,D-I,-,9,4,,.692,,https://stats.ncaa.org/teams/370502,https://stats.ncaa.org/people/22947
1980-81,Bob Scalise,D-I,-,4,8,,.333,,https://stats.ncaa.org/teams/221176,https://stats.ncaa.org/people/22947
1979-80,Bob Scalise,D-I,-,11,3,,.786,,https://stats.ncaa.org/teams/407686,https://stats.ncaa.org/people/22947
1978-79,Bob Scalise,D-I,-,10,4,,.714,,https://stats.ncaa.org/teams/257401,https://stats.ncaa.org/people/22947
1977-78,Bob Scalise,D-I,-,10,4,,.714,,https://stats.ncaa.org/teams/336436,https://stats.ncaa.org/people/22947
1976-77,Bob Scalise,D-I,-,4,8,,.333,,https://stats.ncaa.org/teams/178633,https://stats.ncaa.org/people/22947
1975-76,Bob Scalise,D-I,-,10,5,,.667,,https://stats.ncaa.org/teams/370412,https://stats.ncaa.org/people/22947
1974-75,Bob Scalise,D-I,-,4,9,,.308,,https://stats.ncaa.org/teams/407598,https://stats.ncaa.org/people/22947
1973-74,Bruce Munro,D-I,-,3,6,,.333,,https://stats.ncaa.org/teams/257316,https://stats.ncaa.org/people/15570
1972-73,Bruce Munro,D-I,-,3,10,,.231,,https://stats.ncaa.org/teams/221092,https://stats.ncaa.org/people/15570
1971-72,Bruce Munro,D-I,-,3,8,,.273,,https://stats.ncaa.org/teams/370333,https://stats.ncaa.org/people/15570
1970-71,Bruce Munro,D-I,-,8,3,,.727,,https://stats.ncaa.org/teams/336359,https://stats.ncaa.org/people/15570
1969-70,Bruce Munro,D-I,-,6,3,,.667,,https://stats.ncaa.org/teams/178558,https://stats.ncaa.org/people/15570
1968-69,Bruce Munro,D-I,-,6,8,,.429,,https://stats.ncaa.org/teams/336289,https://stats.ncaa.org/people/15570
1967-68,Bruce Munro,D-I,-,9,5,,.643,,https://stats.ncaa.org/teams/336223,https://stats.ncaa.org/people/15570
1966-67,Bruce Munro,D-I,-,7,6,,.538,,https://stats.ncaa.org/teams/221024,https://stats.ncaa.org/people/15570
1965-66,Bruce Munro,D-I,-,2,7,,.222,,https://stats.ncaa.org/teams/299882,https://stats.ncaa.org/people/15570
1964-65,Bruce Munro,D-I,-,3,10,,.231,,https://stats.ncaa.org/teams/336164,https://stats.ncaa.org/people/15570
1963-64,Bruce Munro,D-I,-,12,3,1,.781,,https://stats.ncaa.org/teams/299826,https://stats.ncaa.org/people/15570
1962-63,Bruce Munro,D-I,-,6,6,,.500,,https://stats.ncaa.org/teams/407536,https://stats.ncaa.org/people/15570
1961-62,Bruce Munro,D-I,-,11,4,,.733,,https://stats.ncaa.org/teams/220969,https://stats.ncaa.org/people/15570
1960-61,Bruce Munro,D-I,-,13,1,1,.900,,https://stats.ncaa.org/teams/140668,https://stats.ncaa.org/people/15570
1959-60,Bruce Munro,D-I,-,12,3,1,.781,,https://stats.ncaa.org/teams/299774,https://stats.ncaa.org/people/15570
1958-59,Bruce Munro,D-I,-,5,8,,.385,,https://stats.ncaa.org/teams/220921,https://stats.ncaa.org/people/15570
1957-58,Bruce Munro,D-I,-,7,9,,.438,,https://stats.ncaa.org/teams/299727,https://stats.ncaa.org/people/15570
1956-57,Bruce Munro,D-I,-,3,11,1,.233,,https://stats.ncaa.org/teams/407491,https://stats.ncaa.org/people/15570
1955-56,Bruce Munro,D-I,-,4,10,,.286,,https://stats.ncaa.org/teams/178504,https://stats.ncaa.org/people/15570
1954-55,Bruce Munro,D-I,-,4,11,1,.281,,https://stats.ncaa.org/teams/220877,https://stats.ncaa.org/people/15570
1953-54,Bruce Munro,D-I,-,9,5,,.643,,https://stats.ncaa.org/teams/257261,https://stats.ncaa.org/people/15570
1952-53,Bruce Munro,D-I,-,7,7,1,.500,,https://stats.ncaa.org/teams/336118,https://stats.ncaa.org/people/15570
1951-52,Bruce Munro,D-I,-,5,6,1,.458,,https://stats.ncaa.org/teams/220837,https://stats.ncaa.org/people/15570
1950-51,Bruce Munro,D-I,-,11,3,,.786,,https://stats.ncaa.org/teams/257221,https://stats.ncaa.org/people/15570
1949-50,Bruce Munro,D-I,-,6,5,1,.542,,https://stats.ncaa.org/teams/140625,https://stats.ncaa.org/people/15570
1948-49,Bruce Munro,D-I,-,6,6,,.500,,https://stats.ncaa.org/teams/220798,https://stats.ncaa.org/people/15570
1947-48,Robert H. Maddux,D-I,-,5,5,,.500,,https://stats.ncaa.org/teams/178468,https://stats.ncaa.org/people/22951
1946-47,Robert H. Maddux,D-I,-,7,3,,.700,,https://stats.ncaa.org/teams/336918,https://stats.ncaa.org/people/22951
1942-43,John Witherspoon,D-I,-,4,4,,.500,,https://stats.ncaa.org/teams/336890,https://stats.ncaa.org/people/22952
1941-42,John Witherspoon,D-I,-,1,9,,.100,,https://stats.ncaa.org/teams/257547,https://stats.ncaa.org/people/22952
1940-41,John Witherspoon,D-I,-,2,10,,.167,,https://stats.ncaa.org/teams/179733,https://stats.ncaa.org/people/22952
1939-40,John Witherspoon,D-I,-,7,5,,.583,,https://stats.ncaa.org/teams/300082,https://stats.ncaa.org/people/22952
1938-39,J. Neil Stanley,D-I,-,4,6,,.400,,https://stats.ncaa.org/teams/179706,https://stats.ncaa.org/people/22953
1937-38,J. Neil Stanley,D-I,-,2,8,,.200,,https://stats.ncaa.org/teams/371132,https://stats.ncaa.org/people/22953
1936-37,J. Neil Stanley,D-I,-,8,3,,.727,,https://stats.ncaa.org/teams/179679,https://stats.ncaa.org/people/22953
1935-36,J. Neil Stanley,D-I,-,5,7,,.417,,https://stats.ncaa.org/teams/141293,https://stats.ncaa.org/people/22953
1934-35,Robert Pool,D-I,-,7,4,,.636,,https://stats.ncaa.org/teams/257521,https://stats.ncaa.org/people/22957
1933-34,Robert Pool,D-I,-,4,6,,.400,,https://stats.ncaa.org/teams/300057,https://stats.ncaa.org/people/22957
1932-33,Robert Pool,D-I,-,5,3,2,.600,,https://stats.ncaa.org/teams/371107,https://stats.ncaa.org/people/22957
1931-32,Madison Sayles,D-I,-,7,2,1,.750,,https://stats.ncaa.org/teams/336864,https://stats.ncaa.org/people/22956
1930-31,Madison Sayles,D-I,-,3,6,,.333,,https://stats.ncaa.org/teams/257496,https://stats.ncaa.org/people/22956
1929-30,Madison Sayles,D-I,-,6,5,,.545,,https://stats.ncaa.org/teams/408163,https://stats.ncaa.org/people/22956
1928-29,Madison Sayles (5-4-1)E.F. Gamache (5-4-1),D-I,-,5,4,1,.550,,https://stats.ncaa.org/teams/408138,https://stats.ncaa.org/people/22956
1927-28,H.W. Jeffers Jr.,D-I,-,4,10,,.286,,https://stats.ncaa.org/teams/371082,https://stats.ncaa.org/people/22955
1926-27,Talbot Hunter,D-I,-,3,8,,.273,,https://stats.ncaa.org/teams/222441,https://stats.ncaa.org/people/10611
1925-26,Irving Lydecker,D-I,-,4,5,,.444,,https://stats.ncaa.org/teams/257474,https://stats.ncaa.org/people/22950
1924-25,Irving Lydecker,D-I,-,5,2,,.714,,https://stats.ncaa.org/teams/300106,https://stats.ncaa.org/people/22950
1923-24,Harry Hubert,D-I,-,0,4,,.000,,https://stats.ncaa.org/teams/141316,https://stats.ncaa.org/people/22949
1918-19,Michael H. Cochran,D-I,-,1,1,,.500,,https://stats.ncaa.org/teams/371219,https://stats.ncaa.org/people/22948
